,Item_id,sales_qty,sales_amt,COGS,profit,Comments,Status,Performance_Category,style_category,profit_margin,Customer,Total_Qty,Brand,Closeout_Qty
478,N949SSYV-KO-S,1.0,63.0,44.51,0.415412,"NEEDS KOHLS INSPECTION, BEFORE RTS   CLOSEOUT",Active,Review,NECKLACE,0.0065938412698412,K029,4.0,Unbranded,0.0
479,N966SS-33-S,5.0,700.0,469.03,0.492441,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Healthy,NECKLACE,0.0007034871428571,K029,5.0,Irena Park,0.0
480,N968SSPV-33-S,13.0,1950.0,1313.24,0.484877,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Hot Seller,NECKLACE,0.0002486548717948,K029,2.0,Irena Park,0.0
481,N968SSYV-33-S,14.0,2100.0,1397.06,0.503156,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Hot Seller,NECKLACE,0.000239598095238,K029,0.0,Irena Park,0.0
482,P194310KW-KO-S,90.0,8113.53,4853.45,0.671703,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Hot Seller,PENDANT,8.278800965794174e-05,K029,0.0,Unbranded,0.0
483,P194710KPK-KO-S,11.0,1825.4,1080.32,0.689684,"NEEDS KOHLS INSPECTION, BEFORE RTS  ",Active,Hot Seller,PENDANT,0.0003778262298674,K029,0.0,Unbranded,0.0
484,P2018SSPV-KO-S,7.0,315.0,225.05,0.399688,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Hot Seller,PENDANT,0.0012688507936507,K029,1.0,Unbranded,0.0
485,P2223SSPV-33-S,3.0,330.0,215.83,0.528981,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Low Inventory,PENDANT,0.0016029727272727,K029,0.0,Irena Park,0.0
486,P2223SSYV-33-S,3.0,330.0,208.68,0.581368,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Low Inventory,PENDANT,0.0017617212121212,K029,2.0,Irena Park,0.0
487,P2224SSPV-33-S,4.0,440.0,298.07,0.476163,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Low Inventory,PENDANT,0.0010821886363636,K029,1.0,Irena Park,0.0
488,P2224SSYV-33-S,12.0,1320.0,916.58,0.440136,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Hot Seller,PENDANT,0.0003334363636363,K029,0.0,Irena Park,0.0
489,P2228SS-33-S,7.0,945.0,700.91,0.348247,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Hot Seller,PENDANT,0.0003685153439153,K029,0.0,Irena Park,0.0
490,P227210KW-KO-S,36.0,3731.83,2359.53,0.581598,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Hot Seller,PENDANT,0.0001558479351953,K029,0.0,Unbranded,0.0
491,P2290SS-33-S,1.0,55.0,23.97,1.294534,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Review,PENDANT,0.0235369818181818,K029,4.0,Irena Park,0.0
492,P2290SSYV-33-S,1.0,55.0,34.82,0.579551,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Review,PENDANT,0.0105372909090909,K029,2.0,Irena Park,0.0
493,P230810KW-33-S,0.0,0.0,0.0,0.0,"NEEDS KOHLS INSPECTION, BEFORE RTS  CLOSEOUT",Active,Review,PENDANT,,K029,3.0,Irena Park,0.0
494,P232710KY-33-S,4.0,2533.44,1680.62,0.507443,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Low Inventory,PENDANT,0.0002002980137678,K029,2.0,Irena Park,0.0
495,P2385SSPVBLK-33-S,7.0,490.0,322.87,0.517638,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Healthy,PENDANT,0.0010564040816326,K029,8.0,Irena Park,0.0
496,P2405SSYV-33-S,2.0,240.0,128.42,0.868867,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Healthy,PENDANT,0.0036202791666666,K029,5.0,Irena Park,0.0
497,P240710KY-33-S,3.0,895.52,621.85,0.44009,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Healthy,PENDANT,0.000491435143827,K029,3.0,Irena Park,0.0
498,P250510KW-33-S,2.0,828.58,544.48,0.521782,"NEEDS KOHLS INSPECTION, BEFORE RTS  CLOSEOUT",Active,Healthy,PENDANT,0.0006297303820994,K029,0.0,Irena Park,0.0
499,P2594SS-KO-S,3.0,150.0,76.38,0.963864,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Healthy,PENDANT,0.00642576,K029,3.0,Unbranded,0.0
500,P2594SSYV-KO-S,5.0,250.0,128.83,0.940541,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Hot Seller,PENDANT,0.0037621639999999,K029,1.0,Unbranded,0.0
501,P2595SS-KO-S,3.0,150.0,78.33,0.914975,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Low Inventory,PENDANT,0.0060998333333333,K029,1.0,Unbranded,0.0
502,P2595SSYV-KO-S,0.0,0.0,0.0,0.0,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Deadweight,PENDANT,,K029,16.0,Unbranded,0.0
503,P2596SS-KO-S,3.0,150.0,80.16,0.871257,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Low Inventory,PENDANT,0.0058083799999999,K029,1.0,Unbranded,0.0
504,P2596SSYV-KO-S,4.0,200.0,106.88,0.871257,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Overstocked / Slow Moving,PENDANT,0.004356285,K029,13.0,Unbranded,0.0
505,P2597SS-KO-S,12.0,600.0,332.61,0.803914,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Overstocked / Slow Moving,PENDANT,0.0013398566666666,K029,11.0,Unbranded,0.0
506,P2597SSYV-KO-S,5.0,250.0,206.33,0.211651,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Healthy,PENDANT,0.000846604,K029,4.0,Unbranded,0.0
507,P2598SS-KO-S,4.0,200.0,113.84,0.756851,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Low Inventory,PENDANT,0.003784255,K029,2.0,Unbranded,0.0
508,P2598SSYV-KO-S,5.0,250.0,142.3,0.756851,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Healthy,PENDANT,0.003027404,K029,4.0,Unbranded,0.0
509,P2599SS-KO-S,4.0,200.0,123.81,0.615378,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Healthy,PENDANT,0.00307689,K029,3.0,Unbranded,0.0
510,P2599SSYV-KO-S,7.0,350.0,218.58,0.601244,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Hot Seller,PENDANT,0.00171784,K029,2.0,Unbranded,0.0
511,P2600SS-KO-S,2.0,100.0,56.76,0.761804,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Healthy,PENDANT,0.00761804,K029,8.0,Unbranded,0.0
512,P2600SSYV-KO-S,-2.0,-100.0,-88.64,0.128158,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Deadweight,PENDANT,-0.00128158,K029,14.0,Unbranded,0.0
513,P2601SS-KO-S,5.0,250.0,146.4,0.70765,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Hot Seller,PENDANT,0.0028306,K029,2.0,Unbranded,0.0
514,P2601SSYV-KO-S,8.0,400.0,234.66,0.704593,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Hot Seller,PENDANT,0.0017614825,K029,1.0,Unbranded,0.0
515,P2602SS-KO-S,3.0,150.0,93.21,0.609269,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Healthy,PENDANT,0.0040617933333333,K029,5.0,Unbranded,0.0
516,P2602SSYV-KO-S,3.0,150.0,93.72,0.600512,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Low Inventory,PENDANT,0.0040034133333333,K029,2.0,Unbranded,0.0
517,P2603SS-KO-S,2.0,100.0,64.2,0.557632,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Healthy,PENDANT,0.00557632,K029,2.0,Unbranded,0.0
518,P2603SSYV-KO-S,1.0,50.0,32.1,0.557632,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Review,PENDANT,0.01115264,K029,4.0,Unbranded,0.0
519,P2671SSPVBLK-KO-S,9.0,342.0,160.93,1.125147,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Healthy,PENDANT,0.0032899035087719,K029,5.0,Unbranded,0.0
520,P2718SS-KO-S,4.0,180.0,176.54,0.019598,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Healthy,PENDANT,0.0001088777777777,K029,4.0,Unbranded,0.0
521,P2718SSYV-KO-S,1.0,45.0,27.23,0.652589,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Deadweight,PENDANT,0.0145019777777777,K029,6.0,Unbranded,0.0
522,P272710KW9-KO-S,6.0,2103.01,1369.04,0.53612,"CERTIFIED-NEW-NEEDS TO BE INSPECTED BY KOHLS BEFORE UPLOADING
DO NOT SHARE                                                  CLOSEOUT",Active,Healthy,PENDANT,0.0002549298386598,K029,5.0,Together As One ,0.0
523,P272710KY9-KO-S,5.0,1752.8,1146.15,0.529293,"CERTIFIED-NEW-NEEDS TO BE INSPECTED BY KOHLS BEFORE UPLOADING
DO NOT SHARE",Active,Healthy,PENDANT,0.0003019699908717,K029,6.0,Together As One ,0.0
524,P272810KW9-KO-S,6.0,1505.75,1091.15,0.379966,"CERTIFIED-NEW-NEEDS TO BE INSPECTED BY KOHLS BEFORE UPLOADING
DO NOT SHARE",Active,Hot Seller,PENDANT,0.0002523433504897,K029,2.0,Together As One ,0.0
525,P272810KY9-KO-S,8.0,2006.04,1471.76,0.363021,"CERTIFIED-NEW-NEEDS TO BE INSPECTED BY KOHLS BEFORE UPLOADING
DO NOT SHARE",Active,Hot Seller,PENDANT,0.0001809639887539,K029,3.0,Together As One ,0.0
526,P280410KW9-KO-S,12.0,2415.01,1905.0,0.267721,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Hot Seller,PENDANT,0.0001108570979002,K029,0.0,Unbranded,0.0
527,P2806SS-KO-S,5.0,275.0,188.06,0.462299,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Hot Seller,PENDANT,0.0016810872727272,K029,1.0,Unbranded,0.0
528,P2807SS-KO-S,26.0,1040.0,742.88,0.399956,"NEEDS KOHLS INSPECTION, BEFORE RTS  ",Active,Overstocked / Slow Moving,PENDANT,0.000384573076923,K029,18.0,Unbranded,0.0
529,P2841SS-KO-S,6.0,420.0,288.96,0.453488,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Healthy,PENDANT,0.0010797333333333,K029,5.0,Unbranded,0.0
530,P2841SSPV-KO-S,3.0,210.0,141.36,0.485568,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Healthy,PENDANT,0.0023122285714285,K029,10.0,Unbranded,0.0
531,P2841SSYV-KO-S,3.0,210.0,147.6,0.422764,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Healthy,PENDANT,0.0020131619047619,K029,10.0,Unbranded,0.0
532,P2845SSYV-KO-S,53.0,2120.0,1514.65,0.399663,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Hot Seller,PENDANT,0.0001885202830188,K029,1.0,Unbranded,0.0
533,P2888SS-KO-S,10.0,550.0,398.84,0.378999,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Hot Seller,PENDANT,0.000689089090909,K029,0.0,Unbranded,0.0
534,P2888SSYV-KO-S,20.0,1100.0,750.29,0.466099,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Hot Seller,PENDANT,0.0004237263636363,K029,0.0,Unbranded,0.0
535,P295710KW-33-S,4.0,1606.16,1016.34,0.580337,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Healthy,PENDANT,0.0003613195447527,K029,4.0,Irena Park,0.0
536,P299010KY-KO-S,5.0,655.72,434.05,0.510701,"NEEDS KOHLS INSPECTION, BEFORE RTS  CLOSEOUT",Active,Hot Seller,PENDANT,0.0007788400536814,K029,2.0,Unbranded,0.0
537,P3002SS-KO-S,23.0,1380.0,993.8,0.388609,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Hot Seller,PENDANT,0.0002816007246376,K029,0.0,Unbranded,0.0
538,P3002SSPV-KO-S,6.0,360.0,266.06,0.353078,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Hot Seller,PENDANT,0.0009807722222222,K029,0.0,Unbranded,0.0
539,P3002SSYV-KO-S,8.0,480.0,344.5,0.393323,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Hot Seller,PENDANT,0.0008194229166666,K029,0.0,Unbranded,0.0
540,P300410KW-KO-S,7.0,1284.88,917.08,0.401055,"NEEDS KOHLS INSPECTION, BEFORE RTS                     2 PCS IN CLOSEOUT",Active,Hot Seller,PENDANT,0.0003121342070854,K029,1.0,Unbranded,0.0
541,P300410KY-KO-S,7.0,1288.73,914.35,0.409449,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Hot Seller,PENDANT,0.0003177151148805,K029,0.0,Unbranded,0.0
542,P3005SS-KO-S,4.0,180.0,113.74,0.582556,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Low Inventory,PENDANT,0.0032364222222222,K029,2.0,Unbranded,0.0
543,P3046SSBLK-KO-S,5.0,850.0,550.9,0.542929,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Healthy,PENDANT,0.00063874,K029,5.0,Unbranded,0.0
544,P3047SSYV-KO-S,19.0,2090.0,1292.66,0.616821,SHARED WITH JCP.COM,Active,Hot Seller,PENDANT,0.0002951296650717,K029,0.0,Unbranded,0.0
545,P3050SSYV-KO-S,15.0,3375.0,2796.05,0.207059,SHARED WITH JCP.COM,Active,Hot Seller,PENDANT,6.135081481481481e-05,K029,3.0,Unbranded,0.0
546,P3051SSBLK-KO-S,3.0,975.0,688.89,0.41532,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Healthy,PENDANT,0.0004259692307692,K029,7.0,Unbranded,0.0
547,P3083SS-33-S,11.0,1100.0,651.67,0.68797,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Hot Seller,PENDANT,0.0006254272727272,K029,1.0,Irena Park,0.0
548,P3083SSYV-33-S,8.0,800.0,533.29,0.500121,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Hot Seller,PENDANT,0.00062515125,K029,1.0,Irena Park,0.0
549,P3084SSPV-33-S,3.0,525.0,326.62,0.607372,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Low Inventory,PENDANT,0.001156899047619,K029,1.0,Irena Park,0.0
550,P3085SS-33-S,10.0,750.0,483.71,0.550515,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Healthy,PENDANT,0.0007340199999999,K029,5.0,Irena Park,0.0
551,P3085SSYV-33-S,10.0,900.0,585.94,0.535993,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Healthy,PENDANT,0.0005955477777777,K029,6.0,Irena Park,0.0
552,P321410KW-KO-S,7.0,1697.77,1149.38,0.477118,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Hot Seller,PENDANT,0.000281026287424,K029,0.0,Unbranded,0.0
553,P321410KY-KO-S,7.0,1695.9,1158.05,0.464444,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Hot Seller,PENDANT,0.0002738628456866,K029,1.0,Unbranded,0.0
554,P341410KW-KO-S,5.0,1390.01,897.97,0.547947,"NEEDS KOHLS INSPECTION, BEFORE RTS  CLOSEOUT",Active,Hot Seller,PENDANT,0.0003942036388227,K029,1.0,Together As One ,0.0
555,P341410KY-KO-S,7.0,1942.81,1219.47,0.593159,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Hot Seller,PENDANT,0.0003053098347239,K029,1.0,Together As One ,0.0
556,P3458SS-33-S,19.0,2375.0,1633.66,0.45379,SHARED WITH JCP.COM,Active,Hot Seller,PENDANT,0.0001910694736842,K029,1.0,Irena Park,0.0
557,P3458SSYV-33-S,15.0,2100.0,1383.5,0.517889,SHARED WITH JCP.COM,Active,Hot Seller,PENDANT,0.0002466138095238,K029,0.0,Irena Park,0.0
558,P3536710KW-KO-S,16.0,1542.2,159.68,8.658066,"SHARED WITH AAFES.COM 
NEEDS KOHLS INSPECTION, BEFORE RTS
OLD SKU#94440306",Active,Overstocked / Slow Moving,PENDANT,0.0056141006354558,K029,25.0,Unbranded,0.0
559,P36291SS-KO-S,21.0,1050.0,619.96,0.693657,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Hot Seller,PENDANT,0.0006606257142857,K029,3.0,Unbranded,0.0
560,P36291SSYV-KO-S,14.0,700.0,468.0,0.495726,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Hot Seller,PENDANT,0.00070818,K029,0.0,Unbranded,0.0
561,P3664410KY-KO-S,106.0,9287.4,3828.72,1.425719,"SHARED WITH AAFES.COM 
NEEDS KOHLS INSPECTION, BEFORE RTS
(OLD SKU#94444857)",Active,Overstocked / Slow Moving,PENDANT,0.0001535111010616,K029,72.0,Unbranded,0.0
562,P36681SS-KO-S,6.0,300.0,215.77,0.390369,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Hot Seller,PENDANT,0.00130123,K029,3.0,Unbranded,0.0
563,P36681SSPV-KO-S,1.0,50.0,34.01,0.470155,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Review,PENDANT,0.0094031,K029,3.0,Unbranded,0.0
564,P36681SSYV-KO-S,3.0,150.0,102.03,0.470155,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Healthy,PENDANT,0.0031343666666666,K029,4.0,Unbranded,0.0
565,P3694710KW-KO-S,3.0,897.49,743.52,0.207082,"SHARED WITH AAFES.COM 
NEEDS KOHLS INSPECTION, BEFORE RTS
OLD SKU#94440385",Active,Overstocked / Slow Moving,PENDANT,0.0002307346042852,K029,45.0,Unbranded,0.0
566,P3697410KW-KO-S,469.0,37690.61,21934.35,0.718337,"SHARED WITH AAFES.COM 
NEEDS KOHLS INSPECTION, BEFORE RTS
(OLD SKU#94440427)",Active,Overstocked / Slow Moving,PENDANT,1.9058778831120005e-05,K029,112.0,Unbranded,0.0
567,P37526SSYV-KO-S,-104.0,-7767.5,-5202.71,0.492971,"SHARED WITH AAFES.COM 
NEEDS KOHLS INSPECTION, BEFORE RTS
OLD SKU#39286988",Active,Review,PENDANT,-6.346585130350821e-05,K029,0.0,Unbranded,0.0
568,P37919SSYV-KO-S,-2.0,-138.0,-80.08,0.723276,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Review,PENDANT,-0.0052411304347826,K029,3.0,Unbranded,0.0
569,P3808310KW-KO-S,-1.0,-88.95,-26.71,2.330213,"SHARED WITH AAFES.COM & JCP.COM
NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Review,PENDANT,-0.0261968858909499,K029,1.0,Unbranded,0.0
570,P39097SS-KO-S,6.0,600.0,428.66,0.39971,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Hot Seller,PENDANT,0.0006661833333333,K029,0.0,Unbranded,0.0
571,P39911SSBLK-KO-S,5.0,550.0,335.72,0.638269,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Healthy,PENDANT,0.001160489090909,K029,4.0,Unbranded,0.0
572,P39921SSBLK-KO-S,6.0,540.0,343.2,0.573426,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Healthy,PENDANT,0.0010619,K029,7.0,Unbranded,0.0
573,P4051310KW-KO-S,4.0,708.11,449.54,0.575187,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Low Inventory,PENDANT,0.0008122848145062,K029,2.0,Unbranded,0.0
574,P4089310KW-KO-S,405.0,33522.9,15843.6,1.115863,"SHARED WITH AAFES.COM 
NEEDS KOHLS INSPECTION, BEFORE RTS
OLD SKU#99090464",Active,Overstocked / Slow Moving,PENDANT,3.3286589167404967e-05,K029,87.0,Unbranded,0.0
575,P4089410KTT-KO-S,28.0,2448.96,1229.76,0.991412,"SHARED WITH AAFES.COM 
NEEDS KOHLS INSPECTION, BEFORE RTS
OLD SKU#99090501",Active,Overstocked / Slow Moving,PENDANT,0.0004048298053051,K029,126.0,Unbranded,0.0
576,PD22908SS-KO-S,20.0,880.0,500.6,0.75789,"SHARED WITH AAFES.COM
NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Healthy,PENDANT,0.0008612386363636,K029,8.0,Unbranded,0.0
577,PD37180SS-KO-S,34.0,2312.0,1364.93,0.693859,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Overstocked / Slow Moving,PENDANT,0.0003001120242214,K029,14.0,Unbranded,0.0
578,PP075210KW-33-S,3.0,741.39,493.47,0.502401,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Low Inventory,PENDANT,0.0006776473920608,K029,1.0,Together As One,0.0
579,PP075210KY-33-S,6.0,1482.78,1003.01,0.47833,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Healthy,PENDANT,0.0003225899998651,K029,4.0,Together As One,0.0
580,PP124110KW-33-S,2.0,486.66,325.84,0.493555,"NEEDS KOHLS INSPECTION, BEFORE RTS  ",Active,Healthy,PENDANT,0.0010141680023014,K029,1.0,Together As One,0.0
581,PP124110KY-33-S,1.0,243.33,159.39,0.526632,"NEEDS KOHLS INSPECTION, BEFORE RTS  ",Active,Review,PENDANT,0.0021642707434348,K029,2.0,Together As One,0.0
582,R1021210KY-33-S,5.0,3558.45,2211.73,0.608898,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Hot Seller,RING,0.0001711132656072,K029,0.0,Irena Park,0.0
583,R1043410KP-KO-S,3.0,519.0,310.02,0.674085,"SHARED WITH ZALES
UPDATE INVENTORTY IN ZALE SHEET           ",Active,Low Inventory,RING,0.0012988150289017,K029,1.0,Irena Park,0.0
584,R1043410KW-KO-S,5.0,867.8,566.92,0.530727,"SHARED WITH ZALES
UPDATE INVENTORTY IN ZALE SHEET",Active,Hot Seller,RING,0.0006115775524314,K029,1.0,Irena Park,0.0
585,R1043410KY-KO-S,6.0,1033.5,681.98,0.51544,"SHARED WITH ZALES
UPDATE INVENTORTY IN ZALE SHEET",Active,Healthy,RING,0.000498732462506,K029,5.0,Irena Park,0.0
586,R10521SSPVBLK-33-S,4.0,200.0,126.93,0.575671,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Healthy,RING,0.002878355,K029,4.0,Irena Park,0.0
587,R1059110KTT-KO-S,57.0,17286.36,10649.86,0.623153,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Overstocked / Slow Moving,RING,3.604882693638221e-05,K029,23.0,Unbranded,0.0
588,R11203SS-KO-S,8.0,440.0,396.35,0.110129,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Hot Seller,RING,0.0002502931818181,K029,1.0,Unbranded,0.0
589,R11203SSPV-KO-S,1.0,55.0,39.95,0.37672,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Review,RING,0.0068494545454545,K029,3.0,Unbranded,0.0
590,R11203SSYV-KO-S,2.0,110.0,129.76,-0.152281,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Healthy,RING,-0.0013843727272727,K029,1.0,Unbranded,0.0
591,R11205SS-KO-S,4.0,220.0,158.76,0.385739,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Healthy,RING,0.001753359090909,K029,7.0,Unbranded,0.0
592,R11205SSPV-KO-S,3.0,165.0,111.39,0.481281,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Healthy,RING,0.0029168545454545,K029,3.0,Unbranded,0.0
593,R11205SSYV-KO-S,1.0,55.0,37.13,0.481281,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Review,RING,0.0087505636363636,K029,0.0,Unbranded,0.0
594,R11365SS-KO-S,5.0,275.0,232.87,0.180916,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Hot Seller,RING,0.0006578763636363,K029,1.0,Unbranded,0.0
595,R11365SSYV-KO-S,10.0,550.0,393.11,0.399099,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Hot Seller,RING,0.0007256345454545,K029,2.0,Unbranded,0.0
596,R11652SSTRI-KO-S,8.0,680.0,504.63,0.347521,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Hot Seller,RING,0.0005110602941176,K029,0.0,Unbranded,0.0
597,R1175110KW-KO-S,6.0,954.85,682.17,0.399724,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Hot Seller,RING,0.0004186249149081,K029,1.0,Unbranded,0.0
598,R1175310KW-KO-S,13.0,2466.7,1739.9,0.417725,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Hot Seller,RING,0.0001693456845177,K029,0.0,Unbranded,0.0
599,R11799SSPVBLK-KO-S,8.0,224.0,138.28,0.619901,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Hot Seller,RING,0.0027674151785714,K029,1.0,Unbranded,0.0
600,R1190110KW-KO-S,2.0,903.36,560.38,0.612048,CERTIFIED-NEW-NEEDS TO BE INSPECTED BY KOHLS BEFORE UPLOADING,Active,Healthy,RING,0.0006775239107332,K029,4.0,Together As One ,0.0
601,R1190110KY-KO-S,3.0,1355.04,923.68,0.467001,CERTIFIED-NEW-NEEDS TO BE INSPECTED BY KOHLS BEFORE UPLOADING,Active,Healthy,RING,0.0003446400106269,K029,3.0,Together As One ,0.0
602,R1191510KY-KO-S,0.0,0.0,0.0,0.0,"SHARED WITH ZALES
UPDATE INVENTORTY IN ZALE SHEET           CLOSEOUT",Active,Review,RING,,K029,2.0,Irena Park,0.0
603,R1198610KP-KO-S,3.0,845.22,428.4,0.972969,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Low Inventory,RING,0.0011511428977071,K029,1.0,Unbranded,0.0
604,R1198610KW-KO-S,0.0,-4.77,0.0,0.0,"NEEDS KOHLS INSPECTION, BEFORE RTS  CLOSEOUT",Active,Review,RING,-0.0,K029,3.0,Unbranded,0.0
605,R1198610KY-KO-S,2.0,563.48,367.58,0.532945,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Healthy,RING,0.0009458099666359,K029,1.0,Unbranded,0.0
606,R12069SS-KO-S,7.0,315.0,220.62,0.427794,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Hot Seller,RING,0.0013580761904761,K029,0.0,Unbranded,0.0
607,R12069SSPV-KO-S,15.0,675.0,607.56,0.111001,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Hot Seller,RING,0.0001644459259259,K029,3.0,Unbranded,0.0
608,R12069SSYV-KO-S,18.0,810.0,706.2,0.146983,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Hot Seller,RING,0.0001814604938271,K029,0.0,Unbranded,0.0
609,R1214710KP-KO-S,3.0,722.84,615.65,0.174108,CERTIFIED-NEW-NEEDS TO BE INSPECTED BY KOHLS BEFORE UPLOADING                                            1 PC IN CLOSEOUT,Active,Low Inventory,RING,0.0002408665818161,K029,1.0,Unbranded,0.0
610,R1214710KW-KO-S,1.0,239.08,183.25,0.304665,CERTIFIED-NEW-NEEDS TO BE INSPECTED BY KOHLS BEFORE UPLOADING                        ,Active,Review,RING,0.001274322402543,K029,0.0,Unbranded,0.0
611,R1214710KY-KO-S,4.0,969.54,791.23,0.225357,CERTIFIED-NEW-NEEDS TO BE INSPECTED BY KOHLS BEFORE UPLOADING,Active,Low Inventory,RING,0.0002324370319945,K029,0.0,Unbranded,0.0
612,R1223810KW-KO-S,3.0,872.36,476.97,0.828961,"NEEDS KOHLS INSPECTION, BEFORE RTS",Active,Low Inventory,RING,0.0009502510431473,K029,0.0,Unbranded,0.0
