Unnamed: 0,Item_id,sales_qty,sales_amt,COGS,profit,Comments,Status,Performance_Category,style_category,profit_margin,Customer,Total_Qty,Brand,Closeout_Qty,style_cd,onhand,stock,Inventory_Difference,profit_amt,profit_margin_pct
658,B2559SS-ST-S,6.0,522.84,420.9,0.242195,None,Active,Overstocked / Slow Moving,BRACELET,0.0004632296687323,STERLING,15.0,Kay,0.0,B2559SS-ST-S,16.0,16.0,-1.0,101.94000000000005,19.497360569199
659,B267710KP-STK-S,10.0,3196.54,2700.73,0.183583,None,Active,Hot Seller,BRACELET,5.743178561819968e-05,STERLING,1.0,Kay,0.0,B267710KP-STK-S,1.0,1.0,0.0,495.80999999999995,15.510833588817906
660,B2691SS-20-S,5.0,600.0,447.98,0.339345,None,Active,Hot Seller,BRACELET,0.000565575,STERLING,0.0,Kay,0.0,B2691SS-20-S,1.0,1.0,-1.0,152.01999999999998,25.336666666666662
661,B269810KY-STK-S,13.0,11564.1,9120.7,0.267896,None,Active,Hot Seller,BRACELET,2.316617808562707e-05,STERLING,2.0,Kay,0.0,B269810KY-STK-S,2.0,2.0,0.0,2443.3999999999996,21.12918428585017
662,B2699SS-STK-S,6.0,2100.0,1510.38,0.390378,None,Active,Overstocked / Slow Moving,BRACELET,0.0001858942857142,STERLING,16.0,Kay,0.0,B2699SS-STK-S,16.0,16.0,0.0,589.6199999999999,28.07714285714285
663,B270010KP-STK-S,5.0,3708.24,3001.78,0.235347,None,Active,Hot Seller,BRACELET,6.346595689599379e-05,STERLING,1.0,Kay,0.0,B270010KP-STK-S,2.0,2.0,-1.0,706.4599999999996,19.05108622958599
664,B270010KY-STK-S,10.0,6836.15,5045.98,0.354771,None,Active,Hot Seller,BRACELET,5.189631590880832e-05,STERLING,1.0,Kay,0.0,B270010KY-STK-S,2.0,2.0,-1.0,1790.17,26.18681567841549
665,B270110KY-STK-S,11.0,4108.14,3275.35,0.254259,None,Active,Hot Seller,BRACELET,6.189151294746527e-05,STERLING,1.0,Kay,0.0,B270110KY-STK-S,1.0,1.0,0.0,832.7900000000004,20.271704469662676
666,B2703SS-20-S,17.0,1785.0,1271.8,0.403522,None,Active,Healthy,BRACELET,0.000226062745098,STERLING,6.0,Kay,0.0,B2703SS-20-S,6.0,6.0,0.0,513.2,28.750700280112046
667,B2706SS-20-S,4.0,260.0,182.29,0.426298,None,Active,Healthy,BRACELET,0.0016396076923076,STERLING,6.0,Kay,0.0,B2706SS-20-S,7.0,7.0,-1.0,77.71000000000001,29.88846153846154
668,B2707SS-20-S,17.0,1105.0,821.78,0.344642,None,Active,Hot Seller,BRACELET,0.0003118932126696,STERLING,2.0,Kay,2.0,B2707SS-20-S,2.0,2.0,0.0,283.22,25.630769230769236
669,B2708SS-STK-S,45.0,3150.0,2243.78,0.40388,None,Active,Hot Seller,BRACELET,0.0001282158730158,STERLING,2.0,Kay,0.0,B2708SS-STK-S,8.0,8.0,-6.0,906.2199999999998,28.76888888888888
670,B2711SS-20-S,5.0,550.0,404.08,0.361116,None,Active,Hot Seller,BRACELET,0.0006565745454545,STERLING,2.0,Kay,0.0,B2711SS-20-S,3.0,3.0,-1.0,145.92000000000002,26.530909090909095
671,B271310KP-STK-S,18.0,8428.19,6144.13,0.371746,None,Active,Hot Seller,BRACELET,4.410745367629349e-05,STERLING,0.0,Kay,0.0,B271310KP-STK-S,3.0,3.0,-3.0,2284.0600000000004,27.100243349995672
672,B271410KP-STK-S,13.0,7821.16,6140.07,0.27379,None,Active,Healthy,BRACELET,3.5006316198620154e-05,STERLING,5.0,Kay,0.0,B271410KP-STK-S,7.0,7.0,-2.0,1681.0900000000001,21.4941261909998
673,B271410KY-STK-S,17.0,9918.3,7624.0,0.300931,None,Active,Hot Seller,BRACELET,3.03409858544307e-05,STERLING,2.0,Kay,0.0,B271410KY-STK-S,2.0,2.0,0.0,2294.2999999999993,23.131988344776822
674,B2714SS-STK-S,18.0,3150.0,2091.02,0.506441,None,Active,Hot Seller,BRACELET,0.0001607749206349,STERLING,3.0,Kay,0.0,B2714SS-STK-S,3.0,3.0,0.0,1058.98,33.6184126984127
675,B275410KW-20-S,3.0,7373.98,5810.98,0.268973,None,Active,Low Inventory,BRACELET,3.647596006498526e-05,STERLING,2.0,Kay,2.0,B275410KW-20-S,2.0,2.0,0.0,1563.0,21.196151874564347
676,B282110KW-20-S,3.0,4800.0,3586.71,0.338273,None,Active,Low Inventory,BRACELET,7.047354166666667e-05,STERLING,2.0,Kay,0.0,B282110KW-20-S,2.0,2.0,0.0,1213.29,25.276874999999997
677,B288610KW-20-S,1.0,1150.0,875.18,0.314015,None,Active,Review,BRACELET,0.0002730565217391,STERLING,4.0,Kay,0.0,B288610KW-20-S,4.0,4.0,0.0,274.82000000000005,23.89739130434783
678,B2936SS-20-S,7.0,595.0,381.42,0.55996,None,Active,Hot Seller,BRACELET,0.0009411092436974,STERLING,1.0,Kay,0.0,B2936SS-20-S,2.0,2.0,-1.0,213.57999999999998,35.895798319327724
679,B295510KW-20-S,4.0,3077.76,2250.71,0.367461,None,Active,Low Inventory,BRACELET,0.0001193923502807,STERLING,1.0,Kay,0.0,B295510KW-20-S,1.0,1.0,0.0,827.0500000000002,26.871815866084432
680,B3040SS-20-S,12.0,3945.31,2777.16,0.420627,None,Active,Hot Seller,BRACELET,0.0001066144358744,STERLING,2.0,Kay,0.0,B3040SS-20-S,1.0,1.0,1.0,1168.15,29.608573217313726
681,B307010KTT-20-S,2.0,1495.54,1205.66,0.240432,None,Active,Healthy,BRACELET,0.0001607660109391,STERLING,1.0,Kay,0.0,B307010KTT-20-S,2.0,2.0,-1.0,289.8799999999999,19.382965350308243
682,B3072SS-20-S,8.0,1941.68,1528.22,0.27055,None,Active,Hot Seller,BRACELET,0.0001393380989658,STERLING,1.0,Kay,0.0,B3072SS-20-S,1.0,1.0,0.0,413.46000000000004,21.293931028799804
683,B307510KY-20-S,7.0,3002.12,2256.99,0.330143,None,Active,Hot Seller,BRACELET,0.0001099699545654,STERLING,1.0,Kay,0.0,B307510KY-20-S,1.0,1.0,0.0,745.1300000000001,24.82012711017548
684,B309014KW-20-S,1.0,12300.24,8212.87,0.497678,None,Active,Review,BRACELET,4.046083653652287e-05,STERLING,2.0,Kay,1.0,B309014KW-20-S,1.0,2.0,1.0,4087.369999999999,33.230002016220816
685,B3120SS-20-S,6.0,600.0,418.58,0.433417,None,Active,Hot Seller,BRACELET,0.0007223616666666,STERLING,1.0,Kay,0.0,B3120SS-20-S,1.0,1.0,0.0,181.42000000000002,30.236666666666668
686,B324014KW-20-S,1.0,2706.51,2143.58,0.262612,None,Active,Review,BRACELET,9.70297541852792e-05,STERLING,1.0,Kay,0.0,B324014KW-20-S,1.0,2.0,0.0,562.9300000000003,20.799110293329797
687,B324414KW-20-S,1.0,3425.01,2862.66,0.196443,None,Active,Review,BRACELET,5.735545297677963e-05,STERLING,1.0,Kay,1.0,B324414KW-20-S,1.0,1.0,0.0,562.3500000000004,16.41893016370756
688,B3373SS-20-S,1.0,375.0,271.1,0.383253,None,Active,Review,BRACELET,0.001022008,STERLING,2.0,Kay,0.0,B3373SS-20-S,2.0,2.0,0.0,103.89999999999998,27.706666666666663
689,R1546514KW-20-S,4.0,3265.64,2616.74,0.24798,None,Active,Healthy,BRIDAL RING,7.593611053269804e-05,STERLING,9.0,Kay,8.0,R1546514KW-20-S,9.0,9.0,0.0,648.9000000000001,19.87053073823202
690,R664710KTTR-22-S,5.0,2986.7,2204.69,0.354702,None,Active,Hot Seller,BRIDAL RING,0.000118760504905,STERLING,1.0,Kay Outlet,0.0,R664710KTTR-22-S,1.0,1.0,0.0,782.0099999999998,26.1830783138581
691,E150210KW-ST-S,89.0,27639.76,22718.86,0.216599,None,Active,Overstocked / Slow Moving,EARRING,7.836500751091906e-06,STERLING,65.0,Kay,0.0,E150210KW-ST-S,11.0,12.0,54.0,4920.899999999998,17.803700176846682
692,E150210KY-ST-S,61.0,18087.14,13594.19,0.330505,None,Active,Overstocked / Slow Moving,EARRING,1.8272927615974665e-05,STERLING,12.0,Kay,0.0,E150210KY-ST-S,11.0,11.0,1.0,4492.949999999999,24.84057733837411
693,E187410KW-20-S,2.0,591.0,501.05,0.179523,None,Active,Healthy,EARRING,0.0003037614213197,STERLING,0.0,Kay,0.0,E187410KW-20-S,2.0,2.0,-2.0,89.94999999999999,15.21996615905245
694,E225710KW-20-S,225.0,45523.77,34199.15,0.331137,None,Active,Overstocked / Slow Moving,EARRING,7.273936231555515e-06,STERLING,29.0,kay,0.0,E225710KW-20-S,35.0,35.0,-6.0,11324.619999999995,24.8762789197819
695,E225710KY-20-S,103.0,20842.69,15608.69,0.335326,None,Active,Overstocked / Slow Moving,EARRING,1.6088422367746198e-05,STERLING,11.0,kay,0.0,E225710KY-20-S,5.0,5.0,6.0,5233.999999999998,25.11192173371095
696,E239410KW-STK-S,25.0,18107.22,12897.11,0.403974,None,Active,Healthy,EARRING,2.2310106134459072e-05,STERLING,5.0,Kay,0.0,E239410KW-STK-S,6.0,6.0,-1.0,5210.110000000001,28.77366045146632
697,E2736SS-STK-S,11.0,605.0,348.7,0.735015,None,Active,Hot Seller,EARRING,0.0012149008264462,STERLING,1.0,Kay,0.0,E2736SS-STK-S,1.0,1.0,0.0,256.3,42.36363636363637
698,E2737SS-STK-S,28.0,1540.0,834.03,0.846456,None,Active,Hot Seller,EARRING,0.0005496467532467,STERLING,3.0,Kay,0.0,E2737SS-STK-S,1.0,1.0,2.0,705.97,45.842207792207795
699,E273810KY-STK-S,25.0,2631.53,2035.01,0.293128,None,Active,Healthy,EARRING,0.0001113907118672,STERLING,4.0,Kay,0.0,E273810KY-STK-S,4.0,4.0,0.0,596.5200000000002,22.668181628178292
700,E2738SS-STK-S,42.0,2310.0,1306.65,0.767879,None,Active,Hot Seller,EARRING,0.0003324151515151,STERLING,2.0,Kay,0.0,E2738SS-STK-S,2.0,2.0,0.0,1003.3499999999999,43.43506493506493
701,E273910KY-STK-S,8.0,790.53,628.34,0.258124,None,Active,Healthy,EARRING,0.0003265201826622,STERLING,6.0,Kay,0.0,E273910KY-STK-S,5.0,5.0,1.0,162.18999999999994,20.516615435214344
702,E2739SS-STK-S,40.0,2200.0,1128.24,0.949939,None,Active,Healthy,EARRING,0.0004317904545454,STERLING,4.0,Kay,0.0,E2739SS-STK-S,4.0,5.0,0.0,1071.76,48.71636363636364
703,E274010KY-STK-S,10.0,932.04,696.8,0.3376,None,Active,Healthy,EARRING,0.0003622162138963,STERLING,4.0,Kay,0.0,E274010KY-STK-S,4.0,4.0,0.0,235.24,25.23926011759152
704,E274110KY-STK-S,12.0,1342.17,1035.93,0.295618,None,Active,Hot Seller,EARRING,0.0002202537681515,STERLING,2.0,Kay,0.0,E274110KY-STK-S,2.0,2.0,0.0,306.24,22.816781778761257
705,E2741SS-STK-S,23.0,1265.0,731.42,0.729512,None,Active,Hot Seller,EARRING,0.0005766893280632,STERLING,3.0,Kay,0.0,E2741SS-STK-S,3.0,3.0,0.0,533.58,42.180237154150205
706,E274210KY-STK-S,7.0,912.04,710.64,0.283406,None,Active,Overstocked / Slow Moving,EARRING,0.000310738564098,STERLING,16.0,Kay,0.0,E274210KY-STK-S,16.0,16.0,0.0,201.39999999999998,22.082364808561024
707,E2742SS-STK-S,9.0,495.0,263.88,0.875852,None,Active,Review,EARRING,0.0017693979797979,STERLING,,Kay,0.0,E2742SS-STK-S,5.0,5.0,,231.12,46.690909090909095
708,E274310KY-STK-S,13.0,1210.83,925.04,0.308948,None,Active,Hot Seller,EARRING,0.0002551539026948,STERLING,2.0,Kay,0.0,E274310KY-STK-S,2.0,2.0,0.0,285.78999999999996,23.60281790176986
709,E2743SS-STK-S,19.0,1045.0,573.42,0.822398,None,Active,Healthy,EARRING,0.0007869837320574,STERLING,5.0,Kay,0.0,E2743SS-STK-S,5.0,5.0,0.0,471.58000000000004,45.12727272727273
710,E2744SS-STK-S,10.0,550.0,353.4,0.55631,None,Active,Hot Seller,EARRING,0.0010114727272727,STERLING,1.0,Kay,0.0,E2744SS-STK-S,1.0,1.0,0.0,196.60000000000002,35.74545454545455
711,E2745SS-STK-S,6.0,330.0,206.88,0.595127,None,Active,Healthy,EARRING,0.0018034151515151,STERLING,9.0,Kay,0.0,E2745SS-STK-S,10.0,10.0,-1.0,123.12,37.309090909090905
712,E274610KY-STK-S,7.0,869.82,681.8,0.27577,None,Active,Hot Seller,EARRING,0.0003170426065162,STERLING,3.0,Kay,0.0,E274610KY-STK-S,3.0,3.0,0.0,188.0200000000001,21.615966521809117
713,E2746SS-STK-S,9.0,495.0,324.81,0.523967,None,Active,Overstocked / Slow Moving,EARRING,0.0010585191919191,STERLING,20.0,Kay,0.0,E2746SS-STK-S,20.0,20.0,0.0,170.19,34.38181818181818
714,E2747SS-STK-S,11.0,605.0,331.1,0.827242,None,Active,Hot Seller,EARRING,0.0013673421487603,STERLING,2.0,Kay,0.0,E2747SS-STK-S,2.0,2.0,0.0,273.9,45.27272727272727
715,E2821SS-20-S,3.0,682.83,529.77,0.288917,None,Active,Low Inventory,EARRING,0.0004231170276642,STERLING,1.0,Kay,0.0,E2821SS-20-S,2.0,2.0,-1.0,153.06000000000006,22.415535345547216
716,E292514KP-ST-S,144.0,14885.72,12148.64,0.225299,None,Active,Overstocked / Slow Moving,EARRING,1.513524371007919e-05,STERLING,12.0,Kay,0.0,E292514KP-ST-S,10.0,10.0,2.0,2737.08,18.38728660756752
717,E292514KY-ST-S,424.0,45971.57,37004.57,0.242321,None,Active,Overstocked / Slow Moving,EARRING,5.27110559852535e-06,STERLING,40.0,Kay,0.0,E292514KY-ST-S,219.5,219.5,-179.5,8967.0,19.50553352865695
718,E292614KP-ST-S,58.0,12508.08,9530.22,0.312464,None,Active,Overstocked / Slow Moving,EARRING,2.49809722995056e-05,STERLING,16.0,Kay,0.0,E292614KP-ST-S,46.0,46.0,-30.0,2977.8600000000006,23.80749083792237
719,E292614KY-ST-S,264.0,54744.76,43685.42,0.253158,None,Active,Healthy,EARRING,4.624332995523224e-06,STERLING,7.0,Kay,0.0,E292614KY-ST-S,10.5,10.5,-3.5,11059.340000000004,20.201641216437892
720,E292814KP-ST-S,22.0,21445.6,17498.79,0.225547,None,Active,Healthy,EARRING,1.0517169023016376e-05,STERLING,5.0,Kay,0.0,E292814KP-ST-S,15.0,15.0,-10.0,3946.8099999999977,18.403821762972346
721,E292814KY-ST-S,20.0,19575.08,16176.1,0.210123,None,Active,Healthy,EARRING,1.0734209004509814e-05,STERLING,4.0,Kay,0.0,E292814KY-ST-S,1.0,1.0,3.0,3398.9800000000014,17.363811539978386
722,E293014KP-ST-S,69.0,6929.26,5254.71,0.318676,None,Active,Overstocked / Slow Moving,EARRING,4.598990368379885e-05,STERLING,28.0,Kay,0.0,E293014KP-ST-S,29.0,29.0,-1.0,1674.5500000000002,24.166361198742724
723,E293014KY-ST-S,174.0,18335.55,14315.55,0.280813,None,Active,Hot Seller,EARRING,1.5315220977827225e-05,STERLING,0.0,Kay,0.0,E293014KY-ST-S,8.5,9.5,-8.5,4020.0,21.924621841177387
724,E293114KP-ST-S,51.0,10179.98,8167.03,0.246472,None,Active,Healthy,EARRING,2.4211442458629586e-05,STERLING,4.0,Kay,0.0,E293114KP-ST-S,11.5,11.5,-7.5,2012.9499999999998,19.773614486472468
725,E293114KY-ST-S,79.0,15965.91,12937.94,0.234038,None,Active,Hot Seller,EARRING,1.4658606994527716e-05,STERLING,3.0,Kay,0.0,E293114KY-ST-S,5.0,5.0,-2.0,3027.9699999999993,18.96522027244297
726,E3111SS-STK-S,32.0,1920.0,1497.97,0.281734,None,Active,Healthy,EARRING,0.0001467364583333,STERLING,4.0,Kay,0.0,E3111SS-STK-S,5.0,6.0,-1.0,422.03,21.980729166666666
727,E311210KY-STK-S,7.0,1241.21,694.13,0.788152,None,Active,Hot Seller,EARRING,0.00063498682737,STERLING,1.0,Kay,0.0,E311210KY-STK-S,1.0,2.0,0.0,547.08,44.07634485703467
728,E318610KW-STK-S,13.0,901.27,655.42,0.375102,None,Active,Hot Seller,EARRING,0.0004161927058484,STERLING,1.0,Kay,0.0,E318610KW-STK-S,1.0,1.0,0.0,245.85000000000002,27.278174132058098
729,E327310KW-STK-S,49.0,2874.6,2326.61,0.235531,None,Active,Healthy,EARRING,8.193522577054199e-05,STERLING,4.0,Kay,0.0,E327310KW-STK-S,1.0,1.0,3.0,547.9899999999998,19.063174006818333
730,E329510KY-STK-S,50.0,6512.93,4570.02,0.425142,None,Active,Healthy,EARRING,6.527661129476289e-05,STERLING,7.0,Kay,0.0,E329510KY-STK-S,8.0,8.0,-1.0,1942.9099999999999,29.831581177749488
731,E329710KW-STK-S,11.0,2307.4,1750.82,0.317896,None,Active,Healthy,EARRING,0.000137772384502,STERLING,9.0,Kay,0.0,E329710KW-STK-S,10.0,10.0,-1.0,556.5800000000002,24.12152205946087
732,E329810KW-STK-S,19.0,3265.32,2540.15,0.285483,None,Active,Hot Seller,EARRING,8.742879717761198e-05,STERLING,2.0,Kay,0.0,E329810KW-STK-S,2.0,2.0,0.0,725.1700000000001,22.208236864993324
733,E340114KP-STK-S,12.0,4094.76,3152.79,0.298773,None,Active,Healthy,EARRING,7.296471588078422e-05,STERLING,5.0,Kay,0.0,E340114KP-STK-S,5.0,5.0,0.0,941.9700000000003,23.00427863904112
734,E340114KY-STK-S,24.0,8184.86,6576.6,0.244542,None,Active,Hot Seller,EARRING,2.9877358928558345e-05,STERLING,2.0,Kay,0.0,E340114KY-STK-S,1.0,1.0,1.0,1608.2599999999993,19.649205972979374
735,E341210KW-STK-S,5.0,2138.35,1433.51,0.491688,None,Active,Hot Seller,EARRING,0.0002299380363364,STERLING,2.0,Kay,0.0,E341210KW-STK-S,2.0,2.0,0.0,704.8399999999999,32.96186311875979
736,E341410KY-STK-S,34.0,18936.69,13043.15,0.451849,None,Active,Hot Seller,EARRING,2.386103379207243e-05,STERLING,2.0,Kay,0.0,E341410KY-STK-S,5.0,5.0,-3.0,5893.539999999999,31.122334473448106
737,E341510KY-STK-S,17.0,3179.15,2233.2,0.423584,None,Active,Healthy,EARRING,0.0001332381296887,STERLING,4.0,Kay,4.0,E341510KY-STK-S,3.0,3.0,1.0,945.9500000000003,29.754808675274845
738,E3585SS-20-S,7.0,1277.54,921.25,0.386746,None,Active,Hot Seller,EARRING,0.0003027271161764,STERLING,0.0,Kay,0.0,E3585SS-20-S,2.0,2.0,-2.0,356.28999999999996,27.888754950921303
739,E366710KW-20-S,6.0,3211.2,2328.14,0.379298,None,Active,Hot Seller,EARRING,0.0001181172147483,STERLING,1.0,Kay,0.0,E366710KW-20-S,1.0,1.0,0.0,883.06,27.499377179870454
740,E3731SS-20-S,10.0,600.0,410.5,0.461632,None,Active,Hot Seller,EARRING,0.0007693866666666,STERLING,1.0,Kay,0.0,E3731SS-20-S,2.0,2.0,-1.0,189.5,31.583333333333336
741,E373710KW-20-S,4.0,2078.07,1552.17,0.338815,None,Active,Low Inventory,EARRING,0.0001630431121184,STERLING,1.0,Kay,0.0,E373710KW-20-S,1.0,1.0,0.0,525.9000000000001,25.307135948259685
742,E3791SS-20-S,6.0,438.0,336.21,0.302757,None,Active,Hot Seller,EARRING,0.0006912260273972,STERLING,0.0,Kay,0.0,E3791SS-20-S,1.0,3.0,-1.0,101.79000000000002,23.239726027397264
743,E387310KY-20-S,6.0,878.28,604.4,0.453143,None,Active,Hot Seller,EARRING,0.0005159436626132,STERLING,3.0,Kay,0.0,E387310KY-20-S,2.0,2.0,1.0,273.88,31.183677187229584
744,E419910KW-20-S,4.0,2358.05,1783.36,0.322251,None,Active,Low Inventory,EARRING,0.000136659952079,STERLING,2.0,Kay,0.0,E419910KW-20-S,2.0,2.0,0.0,574.6900000000003,24.37140857912259
745,E4203SS-20-S,6.0,750.0,522.66,0.434967,None,Active,Hot Seller,EARRING,0.000579956,STERLING,1.0,Kay,0.0,E4203SS-20-S,1.0,1.0,0.0,227.34000000000003,30.312000000000005
746,E420410KP-20-S,4.0,829.84,614.71,0.349969,None,Active,Low Inventory,EARRING,0.0004217306950737,STERLING,1.0,Kay,0.0,E420410KP-20-S,1.0,1.0,0.0,215.13,25.924274558951122
747,E423810KW-20-S,2.0,684.8,557.92,0.227416,None,Active,Healthy,EARRING,0.0003320911214953,STERLING,0.0,Kay,0.0,E423810KW-20-S,1.0,1.0,-1.0,126.88,18.52803738317757
748,E458010KW-22-S,11.0,3291.92,2253.94,0.460518,None,Active,Hot Seller,EARRING,0.0001398934360494,STERLING,2.0,Kay Outlet,0.0,E458010KW-22-S,1.0,1.0,1.0,1037.98,31.531142919633524
749,E458010KY-22-S,8.0,2408.66,1665.88,0.445878,None,Active,Hot Seller,EARRING,0.0001851145450167,STERLING,0.0,Kay Outlet,0.0,E458010KY-22-S,1.0,1.0,-1.0,742.7799999999997,30.837893268456313
750,E464710KW-20-S,4.0,1404.22,1075.46,0.305692,None,Active,Low Inventory,EARRING,0.0002176952329407,STERLING,0.0,Kay,0.0,E464710KW-20-S,2.0,2.0,-2.0,328.76,23.41228582415861
751,E464710KY-20-S,3.0,1062.44,821.72,0.292946,None,Active,Low Inventory,EARRING,0.0002757294529573,STERLING,0.0,Kay,0.0,E464710KY-20-S,1.0,1.0,-1.0,240.72000000000003,22.65727946989948
752,E468410KW-20-S,3.0,556.83,439.78,0.266155,None,Active,Low Inventory,EARRING,0.0004779825081263,STERLING,2.0,Kay,0.0,E468410KW-20-S,2.0,2.0,0.0,117.05000000000007,21.02077833450067
753,E468410KY-20-S,5.0,929.83,749.42,0.240732,None,Active,Hot Seller,EARRING,0.0002588989385156,STERLING,1.0,Kay,0.0,E468410KY-20-S,1.0,1.0,0.0,180.41000000000008,19.4024714195068
754,E468810KW-20-S,4.0,859.98,667.18,0.288977,None,Active,Low Inventory,EARRING,0.0003360275820367,STERLING,2.0,Kay,0.0,E468810KW-20-S,3.0,3.0,-1.0,192.80000000000007,22.419126026186664
755,E468810KY-20-S,5.0,1077.11,856.62,0.257395,None,Active,Hot Seller,EARRING,0.0002389681648113,STERLING,1.0,Kay,0.0,E468810KY-20-S,1.0,1.0,0.0,220.4899999999999,20.470518331461033
756,E473310KW-20-S,2.0,415.15,293.72,0.41342,None,Active,Healthy,EARRING,0.0009958328315066,STERLING,1.0,Kay,0.0,E473310KW-20-S,1.0,1.0,0.0,121.42999999999995,29.249668794411647
757,E473310KY-20-S,4.0,849.4,605.13,0.403665,None,Active,Healthy,EARRING,0.0004752354603249,STERLING,3.0,Kay,0.0,E473310KY-20-S,3.0,3.0,0.0,244.26999999999998,28.757946785966563
758,E474110KW-20-S,3.0,883.77,662.81,0.333368,None,Active,Low Inventory,EARRING,0.0003772112653744,STERLING,1.0,Kay,0.0,E474110KW-20-S,1.0,1.0,0.0,220.96000000000004,25.00198015320729
759,E474110KY-20-S,1.0,294.59,217.5,0.354436,None,Active,Review,EARRING,0.0012031501408737,STERLING,4.0,Kay,0.0,E474110KY-20-S,4.0,4.0,0.0,77.08999999999997,26.168573271326245
760,R1255310KW-STK-S,12.0,2885.13,2028.47,0.422318,None,Active,Overstocked / Slow Moving,ENG RING,0.0001463774595945,STERLING,36.0,Kay,0.0,R1255310KW-STK-S,36.0,36.0,0.0,856.6600000000001,29.6922495693435
761,B3099SS-20-S,8.0,1119.17,824.72,0.35703,None,Active,Hot Seller,GB01,0.0003190131972801,STERLING,2.0,Kay,0.0,B3099SS-20-S,1.0,1.0,1.0,294.45000000000005,26.309675920548266
762,B3378SSBKBLK-20-S,5.0,2885.18,2031.6,0.420151,None,Active,Hot Seller,GB01,0.0001456238432264,STERLING,2.0,Kay,0.0,B3378SSBKBLK-20-S,2.0,2.0,0.0,853.5799999999999,29.584982566079066
763,R11741SSBLK-20-S,32.0,2486.26,1764.32,0.409188,None,Active,Hot Seller,GENTS RING,0.0001645797301971,STERLING,3.0,Kay,0.0,R11741SSBLK-20-S,2.0,3.0,1.0,721.9400000000003,29.037188387377032
764,R1208610KY-20-S,9.0,8599.79,6586.34,0.3057,None,Active,Healthy,GENTS RING,3.5547379645316923e-05,STERLING,8.0,Kay,0.0,R1208610KY-20-S,8.0,8.0,0.0,2013.4500000000007,23.41278100976885
765,R1331110KY-20-S,10.0,7277.28,6012.54,0.21035,None,Active,Healthy,GENTS RING,2.890503045093772e-05,STERLING,6.0,Kay,0.0,R1331110KY-20-S,5.0,5.0,1.0,1264.7399999999998,17.379295560978825
766,R13429SS-20-S,7.0,4024.68,2986.55,0.347601,None,Active,Healthy,GENTS RING,8.636736336801932e-05,STERLING,6.0,Kay,2.0,R13429SS-20-S,6.0,6.0,0.0,1038.1299999999997,25.79410040052873
767,R1345610KY-20-S,12.0,4202.7,2901.17,0.448622,None,Active,Hot Seller,GENTS RING,0.0001067461393865,STERLING,0.0,Kay,0.0,R1345610KY-20-S,1.0,1.0,-1.0,1301.5299999999997,30.96890094463083
768,R13558SS-20-S,3.0,2517.39,1920.66,0.31069,None,Active,Healthy,GENTS RING,0.0001234175078156,STERLING,6.0,Kay,8.0,R13558SS-20-S,6.0,6.0,0.0,596.7299999999998,23.704312800162068
769,R1405610KW-20-S,1.0,815.52,551.89,0.477685,None,Active,Deadweight,GENTS RING,0.0005857428389248,STERLING,6.0,Kay,0.0,R1405610KW-20-S,6.0,6.0,0.0,263.63,32.32661369433
770,R9714SS-20-S,2.0,1520.98,1180.04,0.288922,None,Active,Healthy,GENTS RING,0.0001899577903719,STERLING,7.0,KAY,3.0,R9714SS-20-S,7.0,7.0,0.0,340.94000000000005,22.415810858788415
771,EE048710KW-22-S,15.0,2102.73,1634.87,0.286175,None,Active,Hot Seller,,0.0001360968835751,STERLING,1.0,Kay Outlet,0.0,EE048710KW-22-S,1.0,1.0,0.0,467.8600000000001,22.25012245984982
772,EE048810KW-22-S,7.0,1819.6,1365.15,0.332893,None,Active,Hot Seller,,0.0001829484502088,STERLING,1.0,Kay Outlet,0.0,EE048810KW-22-S,1.0,1.0,0.0,454.4499999999998,24.97526928995383
773,EE076710KY-20-S,20.0,2981.43,2482.16,0.201143,None,Active,Hot Seller,,6.746527672962303e-05,STERLING,1.0,kay,0.0,EE076710KY-20-S,1.0,1.0,0.0,499.27,16.745991017733104
774,PD35232SS-ST-S,191.0,6481.28,5721.97,0.1327,None,Active,Overstocked / Slow Moving,,2.047435074553175e-05,STERLING,35.0,Kay,0.0,PD35232SS-ST-S,23.0,23.0,12.0,759.3099999999995,11.71543275402389
775,N1005SS-STK-S,20.0,1800.0,1389.22,0.295691,None,Active,Hot Seller,NECKLACE,0.0001642727777777,STERLING,0.0,Kay,0.0,N1005SS-STK-S,1.0,6.0,-1.0,410.78,22.821111111111108
776,N1008SS-STK-S,22.0,1626.24,1224.08,0.32854,None,Active,Hot Seller,NECKLACE,0.0002020243014561,STERLING,1.0,Kay,0.0,N1008SS-STK-S,1.0,1.0,0.0,402.1600000000001,24.729437229437234
777,N1009SS-STK-S,17.0,1348.78,1076.74,0.252651,None,Active,Hot Seller,NECKLACE,0.0001873181690119,STERLING,2.0,Kay,0.0,N1009SS-STK-S,1.0,1.0,1.0,272.03999999999996,20.16933821675885
778,N101210KY-STK-S,11.0,2138.12,1615.02,0.323896,None,Active,Hot Seller,NECKLACE,0.0001514863524965,STERLING,1.0,Kay,0.0,N101210KY-STK-S,1.0,1.0,0.0,523.0999999999999,24.465418217873644
779,N101310KW-STK-S,5.0,834.71,717.68,0.163067,None,Active,Hot Seller,NECKLACE,0.0001953576691305,STERLING,3.0,Kay,0.0,N101310KW-STK-S,2.0,2.0,1.0,117.03000000000009,14.02043823603408
