Div,AE,Cust Code,Customer,Buyer,Style,Style Description,SKU No.,Metal Kt,Inception Dt.,OM 1/1/24,Shipped_Qty,Returned_Qty,Net_Sales_2024,Net_Sales_2025_YTD,Open_Memo_Qty,Open_Memo_Amt,Sell_Through_Pct,Expected_Sales_6mo,Excess,RA_Issued,Performance_Category
AJ,Rosanna Martinez,S102,STARBOARD CRUISE SERVICES,Starboard,P329614KW-56,3/4 CTW WHITE DIA PENDANT,3524451,14K,1/1/2024,35,18,0,3,0,50,52650.0,5.66,1,49.0,,Slow Mover
AJ,Rosanna Martinez,S102,STARBOARD CRUISE SERVICES,Starboard,P329714KW-56,1.00 CTW WHITE DIA PENDANT,3524469,14K,1/1/2024,24,12,0,0,1,35,87605.0,2.78,0,35.0,,Slow Mover
AJ,Rosanna Martinez,S102,STARBOARD CRUISE SERVICES,Starboard,P3778SSYV-56,1/3 CTTW DBL HEARTS PENDANT,2767259,SS,1/1/2024,160,220,0,117,36,227,23835.0,40.26,58,169.0,,Slow Mover
AJ,Rosanna Martinez,S102,STARBOARD CRUISE SERVICES,Starboard,P385414KW-56,1/2 CTTW 1/3 CENTER DIA PENDANT,2793842,14K,1/1/2024,9,9,0,1,0,17,9350.0,5.56,0,17.0,,Slow Mover
AJ,Rosanna Martinez,S102,STARBOARD CRUISE SERVICES,Starboard,P385514KW-56,1 CTTW  3/4  CENTER DIA PENDANT,2793859,14K,1/1/2024,8,8,0,1,0,15,21170.64,6.25,0,15.0,SBM04092025,Slow Mover
AJ,Rosanna Martinez,S102,STARBOARD CRUISE SERVICES,Starboard,P4464SS-56,1/4 CTW SQUARE CLUSTER PENDANT,1157346,SS,1/1/2024,222,485,0,278,106,323,20995.0,54.31,146,177.0,,Slow Mover
AJ,Rosanna Martinez,S102,STARBOARD CRUISE SERVICES,Starboard,P446514KW-56,1/4 CTW ROUND CLUSTER PENDANT,1157312,14K,1/1/2024,150,175,0,41,8,276,62100.0,15.08,19,257.0,,Slow Mover
AJ,Rosanna Martinez,S102,STARBOARD CRUISE SERVICES,Starboard,R1165314KTRI-56,WW - 1/3 CTW FASH RG,2793909,14K,1/1/2024,5,12,0,1,1,15,4449.72,11.76,1,14.0,SBM04092025,Slow Mover
AJ,Rosanna Martinez,S102,STARBOARD CRUISE SERVICES,Starboard,R1165414KTRI-56,1/3 CTW 3 ROWS THUNDER FASH RG,2793917,14K,1/1/2024,6,10,0,2,0,14,4583.3,12.5,1,13.0,SBM04092025,Slow Mover
AJ,Rosanna Martinez,S102,STARBOARD CRUISE SERVICES,Starboard,R1264814KW-56,1 1/2 CTW ROUND SOL RING,3524501,14K,1/1/2024,24,12,0,1,0,35,189105.0,2.78,0,35.0,,Slow Mover
AJ,Rosanna Martinez,S102,STARBOARD CRUISE SERVICES,Starboard,R1264914KW-56,1 CTW ROUND SOL RING,3524493,14K,1/1/2024,24,12,0,1,0,35,89355.0,2.78,0,35.0,,Slow Mover
AJ,Rosanna Martinez,S102,STARBOARD CRUISE SERVICES,Starboard,R1265214KW-56,3/4 CTW ROUND SOL RING,1157254,14K,1/1/2024,105,25,0,6,1,123,79950.0,5.38,3,120.0,,Slow Mover
AJ,Rosanna Martinez,S102,STARBOARD CRUISE SERVICES,Starboard,R1265214KWHII1-56,3/4 CTW ROUND SOL RING,3524485,14K,1/1/2024,35,18,0,3,1,49,52822.0,7.55,2,47.0,,Slow Mover
